,tconst,primary_title,original_title,start_year,runtime_minutes,genres,actor,actress,composer,director,editor,producer,writer,movrating,r males,r females,r imdb users,r aged 18 29,r aged 30 44,r males aged 18 29,r males aged 30 44,r females aged 18 29,r top 1000 voters,r us users,r non us users,budget,global_gross,budget_inmil,gross_inmil,profit_ratio
77,tt1691916,Before I Fall,Before I Fall,2017,98.0,"Drama,Fantasy,Mystery",,"nm3614913, nm4296013, nm5318271, nm4279413",,nm1735543,,"nm0792871, nm1396390, nm0005367","nm0535940, nm3986344",PG-13,6.3,6.6,6.4,6.6,6.3,6.5,6.2,6.7,5.6,6.4,6.3,5000000,18945682,5.0,18.945682,3.7891364000000003
78,tt1700841,Sausage Party,Sausage Party,2016,89.0,"Adventure,Animation,Comedy","nm0736622, nm1706767, nm0008533",nm1325419,,"nm0862911, nm0970447",,nm2691892,"nm3773434, nm3782043, nm1698571",R,6.2,5.7,6.1,6.3,6.1,6.4,6.2,5.8,5.8,6.1,6.2,19000000,141359583,19.0,141.359583,7.439978052631578
79,tt1711525,Office Christmas Party,Office Christmas Party,2016,105.0,Comedy,"nm0000867, nm2554352","nm1601397, nm0000098",,"nm0330347, nm0817447",,,"nm3675159, nm0524190, nm0601859, nm0000251",R,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.4,6.0,5.7,45000000,114501299,45.0,114.501299,2.544473311111111
80,tt1724970,Beyond Skyline,Beyond Skyline,2017,106.0,"Action,Adventure,Horror","nm0342029, nm4103976, nm0612534",nm0636942,nm1211040,nm2880943,,"nm1666528, nm0833779, nm0833780",,R,5.3,5.4,5.3,5.4,5.2,5.4,5.2,5.3,4.9,5.5,5.2,14000000,992181,14.0,0.992181,0.07087007142857142
81,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018,134.0,"Biography,Drama,Music","nm1785339, nm3152605, nm5228887",nm2377903,nm0653211,nm0001741,,"nm0063473, nm0454752","nm0565026, nm0604948",PG-13,7.8,8.4,8.0,7.9,7.9,7.7,7.8,8.4,7.2,7.8,7.9,52000000,903655259,52.0,903.655259,17.37798575
82,tt1730768,The Zookeeper's Wife,The Zookeeper's Wife,2017,127.0,"Biography,Drama,History","nm0374949, nm0117709, nm7666861",nm1567113,,nm0138927,,"nm1364232, nm1329997, nm5269491","nm0941453, nm2430979",PG-13,6.9,7.4,7.0,7.2,6.9,6.9,6.8,7.5,6.2,7.0,6.9,20000000,8544827,20.0,8.544827,0.42724134999999996
83,tt1741273,Secret in Their Eyes,Secret in Their Eyes,2015,111.0,"Crime,Drama,Mystery","nm0252230, nm0606487","nm0000173, nm0000210",nm0441985,nm0712753,,"nm5009883, nm0425741","nm0002728, nm3160078",PG-13,6.2,6.4,6.3,6.4,6.2,6.3,6.2,6.5,5.6,6.2,6.2,19500000,34854990,19.5,34.85499,1.7874353846153848
84,tt1753383,A Dog's Purpose,A Dog's Purpose,2017,100.0,"Adventure,Comedy,Drama","nm1265802, nm0000598, nm7291339",nm0005152,,nm0002120,,,"nm0938645, nm1240326, nm0585243, nm0920108, nm0285379",PG,7.0,7.6,7.2,7.3,7.1,7.1,6.9,7.6,6.0,7.0,7.1,22000000,204361517,22.0,204.361517,9.289159863636364
85,tt1754656,The Little Prince,Le Petit Prince,2015,108.0,"Adventure,Animation,Drama",nm0000313,"nm3237775, nm1046097, nm0182839",,nm0651706,,"nm1417039, nm2185250","nm0109267, nm2130108, nm0756686",PG,7.6,8.0,7.7,7.9,7.6,7.8,7.6,8.1,6.7,7.7,7.6,81200000,102057758,81.2,102.057758,1.2568689408866995
86,tt1773753,Mara,Mara,2018,98.0,"Crime,Horror,Thriller","nm0176660, nm2306701","nm1385871, nm1024311",,nm2013064,,"nm0342841, nm0022053, nm1886083, nm2597264",nm1491927,R,5.1,5.2,5.1,5.1,5.0,5.1,5.0,5.0,4.6,5.1,5.0,5000000,661769,5.0,0.661769,0.13235380000000002
87,tt1776097,The Haunting of Borley Rectory,The Haunting of Borley Rectory,2019,92.0,Horror,"nm9257907, nm6046336, nm0740491",nm9354557,nm4083070,nm1953143,,nm0309575,"nm3975368, nm5315104",Not Rated,2.9,2.5,3.2,2.7,3.2,3.0,3.4,2.4,2.4,2.6,3.1,50000,350000,0.05,0.35,6.999999999999999
88,tt1781827,Hands of Stone,Hands of Stone,2016,111.0,"Action,Biography,Drama","nm1183149, nm0713378, nm0000134, nm0001952",,nm1543809,nm1189755,,"nm5341350, nm4582430, nm2597337",,R,6.6,6.6,6.6,6.7,6.5,6.7,6.5,6.8,5.7,6.4,6.6,20000000,8700000,20.0,8.7,0.43499999999999994
89,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129.0,"Action,Adventure,Fantasy","nm0000136, nm0001691, nm0000849, nm0089217",,,"nm1461392, nm1650283",,,"nm0064181, nm0622288, nm0744429, nm0254645",PG-13,6.5,6.9,6.6,6.6,6.5,6.5,6.4,7.0,6.2,6.5,6.5,230000000,794861794,230.0,794.861794,3.455920843478261
90,tt1798603,Bad Santa 2,Bad Santa 2,2016,92.0,"Comedy,Crime,Drama","nm0000671, nm0185272","nm0000870, nm0376716",,nm0914134,,nm0348151,"nm1752051, nm0189272, nm0275629, nm0720135",R,5.6,5.3,5.6,5.5,5.6,5.5,5.6,5.3,5.3,5.6,5.5,26000000,24079268,26.0,24.079268,0.9261256923076923
91,tt1798684,Southpaw,Southpaw,2015,124.0,"Drama,Sport","nm0350453, nm0001845","nm1046097, nm4802218",,nm0298807,,"nm0724855, nm0085542, nm0089820, nm0724843",nm1176676,R,7.3,7.6,7.4,7.6,7.2,7.6,7.2,7.8,6.6,7.2,7.3,30000000,94207861,30.0,94.207861,3.1402620333333333
92,tt1800302,Gold,Gold,2016,120.0,"Adventure,Drama,Thriller","nm0000190, nm1183149, nm1015684",nm0397171,nm1207404,nm0300866,,"nm0637602, nm3267061","nm0557270, nm0957003",R,6.7,6.6,6.7,6.8,6.7,6.8,6.7,6.6,6.0,6.5,6.7,20000000,7653901,20.0,7.653901,0.38269505000000004
93,tt1823672,Chappie,Chappie,2015,120.0,"Action,Crime,Drama","nm1663205, nm2353862, nm0413168",nm0000244,nm0001877,nm0088955,nm1026592,nm1334526,nm2833612,R,6.8,6.9,6.8,6.9,6.8,6.9,6.8,7.0,6.2,6.7,6.8,49000000,104399548,49.0,104.399548,2.130603020408163
94,tt1825683,Black Panther,Black Panther,2018,134.0,"Action,Adventure,Sci-Fi","nm1569276, nm0430107","nm2143282, nm1775091",nm3234869,nm3363032,,nm0270559,"nm1963288, nm0498278, nm0456158",PG-13,7.1,7.8,7.3,7.4,7.1,7.3,7.0,7.9,6.8,7.6,7.0,200000000,1347071259,200.0,1347.071259,6.735356295
95,tt1841642,Demonic,Demonic,2015,83.0,"Horror,Thriller","nm0342029, nm1682420","nm0004742, nm3158974",nm1556024,nm1949943,,"nm0165540, nm1490123","nm2188790, nm1962738",R,5.3,5.4,5.3,5.4,5.2,5.4,5.2,5.3,4.8,5.4,5.2,3000000,2385535,3.0,2.385535,0.7951783333333333
96,tt1850457,Sisters,Sisters,2015,118.0,Comedy,nm0054697,"nm0688132, nm0275486, nm0748973",nm0065100,nm0601337,,"nm0529092, nm0005366",nm0996134,R,5.9,6.2,6.0,6.1,5.9,6.0,5.8,6.3,5.5,6.1,5.8,30000000,105929161,30.0,105.929161,3.530972033333333
97,tt1856101,Blade Runner 2049,Blade Runner 2049,2017,164.0,"Drama,Mystery,Sci-Fi","nm0000148, nm0331516, nm1176985",nm1869101,,nm0898288,,"nm0467255, nm0424663","nm0266684, nm0338169, nm0001140",R,8.0,7.6,8.0,8.2,7.9,8.3,7.9,7.8,7.4,8.1,7.9,150000000,259344059,150.0,259.344059,1.7289603933333335
98,tt1860213,Dirty Grandpa,Dirty Grandpa,2016,102.0,Comedy,"nm0000134, nm1374980","nm3614913, nm2201555",,nm0563243,,"nm2441221, nm2249074, nm1088848, nm0430742",nm4544229,R,5.9,5.9,5.9,6.0,5.9,6.0,5.9,6.0,5.2,5.8,5.8,27500000,105078449,27.5,105.078449,3.8210345090909095
99,tt1860357,Deepwater Horizon,Deepwater Horizon,2016,107.0,"Action,Drama,History","nm0000242, nm0000621, nm0341174, nm0003069",,,nm0000916,,,"nm8341683, nm1996352, nm2373271, nm2417866, nm8341682",PG-13,7.1,7.3,7.1,7.3,7.0,7.3,7.0,7.5,6.9,7.2,7.0,110000000,122603824,110.0,122.603824,1.1145802181818183
100,tt1878870,The Edge of Seventeen,The Edge of Seventeen,2016,104.0,"Comedy,Drama",nm4296357,"nm2794962, nm4726634, nm0001718",nm0651414,nm2609807,,"nm0030572, nm0000985, nm0757017",,R,7.3,7.3,7.3,7.4,7.2,7.5,7.2,7.4,6.8,7.4,7.2,9000000,19370020,9.0,19.37002,2.1522244444444443
101,tt1895587,Spotlight,Spotlight,2015,129.0,"Crime,Drama","nm0749263, nm0000474, nm0000630",nm1046097,,nm0565336,,"nm0837386, nm1421308, nm0326512, nm2140746",nm1802857,R,8.0,8.1,8.1,8.2,8.0,8.2,8.0,8.2,7.7,8.2,8.0,20000000,98275238,20.0,98.275238,4.9137619
102,tt1935859,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,2016,127.0,"Adventure,Drama,Fantasy","nm2633535, nm0000168","nm1200692, nm0001132",nm0383588,nm0000318,,"nm1858656, nm0867768","nm2207353, nm0963359",PG-13,6.6,6.9,6.7,6.7,6.6,6.6,6.5,6.9,6.3,6.6,6.6,110000000,296477016,110.0,296.477016,2.6952456
103,tt1946502,UglyDolls,UglyDolls,2019,87.0,"Adventure,Animation,Comedy","nm2679917, nm1627901","nm1225628, nm1847117",,nm0038432,,nm0367286,"nm10645228, nm0001675, nm1030527, nm4484723",PG,4.8,5.6,4.9,5.0,5.0,4.6,4.8,5.9,4.2,4.8,5.0,45000000,27530241,45.0,27.530241,0.6117831333333333
104,tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015,137.0,"Action,Adventure,Sci-Fi","nm1242688, nm2955013, nm0000437",nm2225369,,nm1349376,,"nm0453091, nm1749221","nm0185976, nm0834960, nm1056741",PG-13,6.4,7.0,6.5,6.7,6.4,6.6,6.3,7.2,6.0,6.7,6.4,160000000,653428261,160.0,653.428261,4.08392663125
105,tt1959563,The Hitman's Bodyguard,The Hitman's Bodyguard,2017,118.0,"Action,Comedy,Thriller","nm0005351, nm0000168, nm0000198",nm1392388,,nm0400850,,"nm0002659, nm1247584, nm0642869, nm0860315",nm4468296,R,6.8,7.1,6.9,7.0,6.8,7.0,6.8,7.2,6.5,6.8,6.8,30000000,176586701,30.0,176.586701,5.886223366666667
106,tt1961175,American Assassin,American Assassin,2017,112.0,"Action,Thriller","nm3729721, nm0000474, nm2018237",nm0005125,,nm0191147,,,"nm2064770, nm0771496, nm3360218, nm0001880, nm0380980",R,6.1,6.5,6.2,6.2,6.1,6.1,6.0,6.6,5.7,6.4,6.0,33000000,66167951,33.0,66.167951,2.005089424242424
107,tt1964418,Tomorrowland,Tomorrowland,2015,130.0,"Action,Adventure,Family","nm0000123, nm0491402","nm1429380, nm3864163",nm0315974,nm0083348,,nm0155942,"nm0511541, nm2701804",PG,6.4,6.4,6.4,6.5,6.4,6.5,6.4,6.5,6.1,6.5,6.4,190000000,209154322,190.0,209.154322,1.1008122210526317
108,tt1966359,Father Figures,Father Figures,2017,113.0,"Adventure,Comedy,Drama","nm0005562, nm1159180, nm9501548",nm0000335,,nm0003394,,"nm0718645, nm2093343, nm0424663, nm0467255",nm3675159,R,5.5,5.6,5.5,5.5,5.4,5.4,5.4,5.6,4.8,5.4,5.5,25000000,21800003,25.0,21.800003,0.87200012
109,tt1972591,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,2017,126.0,"Action,Adventure,Drama","nm0402271, nm0000179, nm0005023",nm2793591,,nm0005363,,"nm0326040, nm0164626","nm1703612, nm0927880, nm0229694",PG-13,6.6,7.2,6.7,6.9,6.7,6.8,6.6,7.3,5.8,6.6,6.7,175000000,148675066,175.0,148.675066,0.8495718057142856
110,tt1974419,The Neon Demon,The Neon Demon,2016,117.0,"Horror,Thriller","nm0000206, nm3194762","nm1102577, nm0376716",,nm0716347,,"nm0544947, nm1178284, nm0241489","nm6890017, nm6031291",R,6.2,5.8,6.2,6.5,6.1,6.7,6.1,6.0,5.6,6.2,6.1,7000000,1333124,7.0,1.333124,0.1904462857142857
111,tt1976009,Victor Frankenstein,Victor Frankenstein,2015,110.0,"Drama,Horror,Sci-Fi","nm0705356, nm0564215, nm0778831",nm3726887,nm0035661,nm0006476,,nm0204862,"nm0484840, nm0791217",PG-13,5.9,6.2,6.0,6.1,5.9,6.0,5.8,6.3,5.6,6.0,5.9,65000000,34227298,65.0,34.227298,0.5265738153846153
112,tt1979388,The Good Dinosaur,The Good Dinosaur,2015,93.0,"Adventure,Animation,Comedy","nm0942482, nm4455823","nm0000531, nm5558187",,nm0812307,,,"nm0373282, nm0677037, nm4402755, nm0498834, nm1626375",PG,6.7,6.9,6.7,6.8,6.7,6.7,6.6,7.0,6.2,6.6,6.7,200000000,331926147,200.0,331.926147,1.6596307350000001
113,tt1981128,Geostorm,Geostorm,2017,109.0,"Action,Sci-Fi,Thriller","nm0124930, nm0836343","nm0180411, nm0487884",nm1154632,nm0002041,,"nm1911103, nm1602154",nm0349935,PG-13,5.2,5.7,5.3,5.4,5.2,5.3,5.2,5.9,4.8,5.1,5.2,120000000,221600160,120.0,221.60016,1.846668
114,tt1985949,The Angry Birds Movie,Angry Birds,2016,97.0,"Action,Animation,Comedy","nm0837177, nm1265802, nm1144419",nm0748973,,"nm0443505, nm0717678",,,"nm2805697, nm0900140, nm4678928, nm2039903",PG,6.2,6.5,6.3,6.4,6.2,6.3,6.2,6.6,5.6,6.0,6.2,73000000,352333929,73.0,352.333929,4.826492178082192
115,tt1987680,The Upside,The Upside,2017,126.0,"Comedy,Drama","nm0366389, nm0186505","nm0000173, nm3813115",,nm1139726,,"nm0089820, nm0085542","nm1768281, nm0865918, nm0619923",PG-13,6.8,7.3,6.9,6.8,6.8,6.7,6.7,7.2,5.9,7.2,6.7,37500000,122152517,37.5,122.152517,3.2574004533333336
116,tt2005151,War Dogs,War Dogs,2016,114.0,"Comedy,Crime,Drama","nm1706767, nm1886602, nm3111373, nm1816775",,,nm0680846,,"nm0330428, nm0177896","nm0157787, nm1429512, nm0493225",R,7.1,7.0,7.1,7.2,7.1,7.2,7.1,7.1,6.5,7.0,7.1,40000000,86234523,40.0,86.234523,2.155863075
117,tt2025690,The Finest Hours,The Finest Hours,2016,117.0,"Action,Drama,History","nm1517976, nm0000729, nm0004936, nm0051509",,,nm0318916,,,"nm4634203, nm0798788, nm0848496, nm2053216, nm4648803",PG-13,6.7,6.9,6.8,6.8,6.6,6.8,6.6,6.9,6.3,6.8,6.6,80000000,15265660,80.0,15.26566,0.19082075
118,tt2034800,The Great Wall,The Great Wall,2016,103.0,"Action,Adventure,Fantasy","nm0000354, nm0000353, nm0490489",nm1320897,,nm0955443,,,"nm0001880, nm0076166, nm1215164, nm0006904, nm0112150",PG-13,5.9,6.1,5.9,6.0,5.9,5.9,5.8,6.1,5.6,5.8,5.9,150000000,334933831,150.0,334.933831,2.2328922066666665
119,tt2058673,Point Break,Point Break,2015,114.0,"Action,Crime,Sport","nm1183149, nm3478396, nm0935653",nm1954240,,nm0179697,,"nm0424663, nm0049689","nm0934483, nm0004488, nm0407717",PG-13,5.3,5.7,5.3,5.7,5.2,5.6,5.2,6.1,4.7,4.9,5.3,105000000,133718711,105.0,133.718711,1.2735115333333336
120,tt2066051,Rocketman,Rocketman,2019,121.0,"Biography,Drama,Music","nm5473782, nm0068260, nm0534635",nm0397171,,nm0002077,,"nm0891216, nm0092061, nm0299050, nm0717230",nm0355822,R,7.2,7.6,7.3,7.4,7.2,7.3,7.1,7.7,6.6,7.3,7.2,40000000,195179299,40.0,195.179299,4.879482475
121,tt2072233,Sleepless,Sleepless,2017,95.0,"Action,Crime,Thriller","nm0004937, nm0000551","nm1157358, nm0005517",,nm2171633,,nm0498175,"nm0075696, nm0418621, nm0754256, nm0235502",R,5.6,5.6,5.6,5.7,5.5,5.7,5.5,5.8,5.2,5.5,5.5,30000000,17413596,30.0,17.413596,0.5804531999999999
122,tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama","nm1055413, nm0736622, nm0001099",nm0000701,,nm0000965,,"nm0330428, nm0143939, nm1384503","nm0815070, nm0410596",R,7.2,6.9,7.2,7.4,7.0,7.5,7.1,7.1,6.8,7.4,7.1,30000000,35579007,30.0,35.579007,1.1859669
123,tt2091256,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy","nm0366389, nm3042755, nm1159180, nm1802209",,nm0788640,nm1659741,,"nm0814969, nm0842616","nm0831557, nm2438127",PG,6.2,6.1,6.2,6.3,6.0,6.4,6.0,6.2,5.7,6.4,6.0,38000000,126577874,38.0,126.577874,3.3309966842105263
124,tt2094766,Assassin's Creed,Assassin's Creed,2016,115.0,"Action,Adventure,Sci-Fi","nm1055413, nm0000460, nm0322407",nm0182839,,nm2355933,,,"nm1817726, nm2078681, nm0177836, nm0171651, nm1172727",PG-13,5.7,6.0,5.7,5.8,5.7,5.8,5.6,6.0,5.1,5.6,5.7,125000000,240942515,125.0,240.942515,1.92754012
125,tt2096673,Inside Out,Inside Out,2015,95.0,"Adventure,Animation,Comedy","nm0352778, nm0085400","nm0688132, nm1411676",,"nm0230032, nm0215455",,,"nm2919995, nm0498834, nm2155757, nm1578335",PG,8.2,8.2,8.1,8.3,8.1,8.3,8.1,8.3,7.6,8.2,8.1,175000000,857611174,175.0,857.611174,4.90063528
126,tt2119532,Hacksaw Ridge,Hacksaw Ridge,2016,139.0,"Biography,Drama,History","nm1940449, nm0941777, nm3478396",nm1954240,,nm0000154,,"nm0202704, nm0070822, nm0192984","nm0770938, nm0460795",R,8.1,8.3,8.1,8.3,7.9,8.3,7.9,8.4,7.8,8.1,8.0,40000000,175302354,40.0,175.302354,4.382558850000001
127,tt2119543,The House with a Clock in Its Walls,The House with a Clock in Its Walls,2018,105.0,"Comedy,Fantasy,Horror","nm0085312, nm6236783, nm0001492",nm0000949,nm0056550,nm0744834,,"nm1329482, nm0888743","nm0471392, nm0068662",PG,6.0,6.3,6.0,6.1,6.0,6.0,5.9,6.3,5.6,6.2,5.9,42000000,131457147,42.0,131.457147,3.129932071428571
128,tt2120120,Pixels,Pixels,2015,105.0,"Action,Comedy,Sci-Fi","nm0001191, nm0416673, nm0227759",nm1157358,,nm0001060,,"nm0184445, nm0055431","nm0379056, nm0000251, nm1268896",PG-13,5.5,5.8,5.5,5.5,5.5,5.4,5.5,5.9,5.3,5.5,5.5,88000000,244866996,88.0,244.866996,2.7825795
129,tt2126235,Collide,Collide,2016,99.0,"Action,Crime,Thriller","nm0396558, nm0000164, nm0001426",nm0428065,,nm2123102,,"nm1532744, nm1989734, nm2253432, nm2271939",nm2400444,PG-13,5.7,5.6,5.7,5.7,5.6,5.7,5.6,5.6,5.2,5.6,5.6,21500000,2531521,21.5,2.531521,0.11774516279069767
130,tt2126355,San Andreas,San Andreas,2015,114.0,"Action,Adventure,Drama","nm0425005, nm2686262","nm0001303, nm1275259",nm0516908,nm0679031,,nm0004927,"nm0193681, nm1061002, nm0664920",PG-13,6.0,6.5,6.0,6.2,5.9,6.1,5.9,6.6,5.8,6.1,5.9,110000000,473990832,110.0,473.990832,4.309007563636364
131,tt2126357,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",nm0001852,"nm0000182, nm1227814, nm0718957",nm0028787,nm0781842,,nm0575656,"nm0951698, nm0326063",PG-13,5.7,6.0,5.8,5.9,5.7,5.8,5.6,6.0,4.7,5.9,5.7,16000000,51705193,16.0,51.705193,3.2315745625
132,tt2133196,Born to Be Blue,Born to Be Blue,2015,97.0,"Biography,Drama,Music","nm0000160, nm0719678, nm0621176",nm0252238,nm1517394,nm1519253,,"nm0267695, nm0427314, nm0780655",nm2858400,R,6.9,6.8,6.9,7.1,6.8,7.1,6.8,7.1,5.9,6.8,6.8,6500000,2003337,6.5,2.003337,0.30820569230769235
133,tt2139881,Long Shot,Long Shot,2019,125.0,"Comedy,Romance","nm0736622, nm6578009","nm0000234, nm2053085",,nm1349522,,"nm1461537, nm0228690, nm1698571","nm1003839, nm2176283",R,6.8,6.9,6.8,7.0,6.8,6.9,6.8,7.0,6.2,6.9,6.7,40000000,46514981,40.0,46.514981,1.1628745249999999
134,tt2140479,The Accountant,The Accountant,2016,128.0,"Action,Crime,Drama","nm0000255, nm0799777, nm1256532",nm0447695,nm0006142,nm0640334,,"nm1987578, nm0931251",nm4057793,R,7.3,7.4,7.3,7.3,7.3,7.3,7.3,7.4,6.8,7.4,7.3,44000000,155160045,44.0,155.160045,3.526364659090909
135,tt2199571,Run All Night,Run All Night,2015,114.0,"Action,Drama,Thriller","nm0000553, nm0000438, nm1172478, nm0000352",,nm0432725,nm1429471,,"nm0498175, nm0846333, nm0915819",nm2145487,R,6.6,6.5,6.6,6.7,6.5,6.7,6.5,6.6,6.4,6.5,6.5,50000000,71561644,50.0,71.561644,1.43123288
136,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy","nm1433588, nm0000188","nm1982597, nm0000182",,nm0426333,,"nm1074134, nm1330174","nm0040022, nm0256079, nm5199482",PG,6.4,7.1,6.6,6.8,6.5,6.6,6.4,7.2,5.9,6.4,6.5,135000000,387663547,135.0,387.663547,2.8715818296296294
137,tt2231253,Wild Card,Wild Card,2015,92.0,"Action,Crime,Drama","nm0005458, nm0029400, nm0893257",nm0306572,nm0547050,nm0922346,nm0571828,nm0153893,nm0001279,R,5.6,5.4,5.6,5.7,5.5,5.7,5.5,5.3,5.4,5.7,5.5,30000000,6741964,30.0,6.741964,0.22473213333333333
138,tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi","nm0425005, nm0604742","nm0365140, nm0015196",,nm0679031,,nm0004927,"nm0257513, nm0193681, nm2952284, nm1186373",PG-13,6.0,6.4,6.1,6.1,6.0,6.0,6.0,6.4,5.9,6.1,6.0,120000000,428056280,120.0,428.05628,3.5671356666666667
139,tt2238032,Skiptrace,Jue di tao wang,2016,107.0,"Action,Adventure,Comedy","nm0000329, nm0424216, nm0874676",nm1549063,,nm0001317,,"nm1290580, nm5664649","nm1062565, nm2818863, nm2366522",PG-13,5.6,5.8,5.7,5.9,5.5,5.9,5.5,5.9,5.3,5.5,5.6,32000000,136577495,32.0,136.577495,4.26804671875
140,tt2239822,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,2017,137.0,"Action,Adventure,Fantasy","nm2851530, nm0654110","nm5353321, nm1982597",nm0006035,nm0000108,,nm0798065,"nm0160391, nm0617789",PG-13,6.5,6.4,6.5,6.4,6.4,6.4,6.4,6.5,6.2,6.3,6.4,177200000,225874228,177.2,225.874228,1.2746852595936795
141,tt2241351,Money Monster,Money Monster,2016,98.0,"Crime,Drama,Thriller","nm0000123, nm1925239, nm0922035",nm0000210,,nm0000149,,"nm0239277, nm1240783","nm1956691, nm0223804, nm0467942",R,6.5,6.7,6.5,6.6,6.4,6.6,6.4,6.7,6.1,6.4,6.5,27000000,93466095,27.0,93.466095,3.461707222222222
142,tt2243900,Trouble Is My Business,Trouble Is My Business,2018,116.0,"Action,Adventure,Crime","nm0920460, nm1015100","nm0694044, nm5116169","nm0153845, nm0166088",,,nm0066417,,Not Rated,4.3,4.3,5.9,4.2,4.1,4.3,4.1,3.3,5.2,5.0,4.0,120000,265000,0.12,0.265,2.2083333333333335
143,tt2249039,Soy Nero,Soy Nero,2016,117.0,Drama,"nm0168262, nm0571930, nm1169490, nm0363669",,,nm0686020,,"nm1384606, nm3024354, nm0439003",nm1146102,R,6.4,7.3,6.4,6.4,6.7,6.4,6.5,6.5,6.6,5.7,6.5,2500000,2655100,2.5,2.6551,1.06204
144,tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi","nm4043618, nm0000474, nm0000375",nm0000673,,nm1218281,,,"nm1273099, nm0326246, nm0197855, nm1755986, nm0571344",PG-13,7.4,7.6,7.4,7.5,7.3,7.5,7.3,7.7,7.0,7.6,7.3,175000000,880166924,175.0,880.166924,5.02952528
145,tt2261287,Leap!,Ballerina,2016,89.0,"Adventure,Animation,Comedy",nm2851530,"nm1102577, nm4946551, nm4675650",,"nm0838599, nm2908199, nm0562775, nm0896139",,,"nm0633560, nm1552771",PG,6.6,7.0,6.8,6.8,6.7,6.6,6.6,7.0,5.7,6.6,6.7,30000000,106127278,30.0,106.127278,3.5375759333333336
146,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation","nm0085312, nm0186505, nm0000163",nm0001401,,"nm1868917, nm0950775",,,"nm0903456, nm0008743, nm0074184, nm0717550",PG,7.1,7.3,7.1,7.2,7.0,7.2,7.0,7.3,6.6,7.1,7.0,145000000,521170825,145.0,521.170825,3.594281551724138
147,tt2268016,Magic Mike XXL,Magic Mike XXL,2015,115.0,"Comedy,Drama,Music","nm1475594, nm0542133, nm0093589, nm0735226",,,nm0414423,,nm0917059,nm1730221,R,5.4,6.0,5.6,6.0,5.5,5.7,5.3,6.2,4.7,5.8,5.5,14800000,122513057,14.8,122.513057,8.277909256756757
148,tt2277860,Finding Dory,Finding Dory,2016,97.0,"Adventure,Animation,Comedy","nm0000983, nm0642145","nm0001122, nm0647698",nm0002353,"nm0004056, nm0533691",,nm0172491,"nm0835194, nm0677037",PG,7.2,7.6,7.3,7.4,7.2,7.3,7.1,7.7,7.0,7.4,7.2,200000000,1028570889,200.0,1028.570889,5.142854445
149,tt2279373,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,2015,92.0,"Adventure,Animation,Comedy","nm0444786, nm0000104, nm0265067, nm0000317",,,"nm1196684, nm0593610",,,"nm0909088, nm0074184, nm0008743, nm0384864",PG,6.0,5.8,6.0,6.1,5.9,6.1,5.9,5.9,5.6,6.1,5.9,74000000,325186032,74.0,325.186032,4.394405837837838
150,tt2283362,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,2017,119.0,"Action,Adventure,Comedy","nm0425005, nm0366389, nm0085312",nm2394794,,nm0440458,,,"nm0885575, nm0571344, nm1273099, nm0003298, nm0684374",PG-13,6.8,7.3,6.9,7.0,6.8,6.9,6.8,7.3,6.6,7.1,6.8,90000000,962076292,90.0,962.076292,10.689736577777778
151,tt2293640,Minions,Minions,2015,91.0,"Adventure,Animation,Comedy","nm0358316, nm0000474, nm1853544",nm0000113,nm0673137,nm0049633,nm1622910,"nm0372329, nm0577560",nm0528244,PG,6.3,6.6,6.4,6.5,6.3,6.4,6.3,6.7,6.2,6.2,6.4,74000000,1163534901,74.0,1163.534901,15.723444608108109
152,tt2296777,Sherlock Gnomes,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy","nm0000136, nm0564215, nm0038432",nm1289434,,nm0828970,,,"nm1271884, nm4475394, nm0726978, nm0147700, nm1486235",PG,5.1,5.6,5.2,5.0,5.3,4.8,5.1,5.5,4.5,5.2,5.2,59000000,88971906,59.0,88.971906,1.507998406779661
153,tt2304933,The 5th Wave,The 5th Wave,2016,112.0,"Action,Adventure,Drama",nm2832703,"nm1631269, nm4388400, nm3173395",,nm2128335,,nm0365036,"nm0335666, nm0326040, nm0684374, nm2130099",PG-13,5.0,5.8,5.2,5.5,5.0,5.2,4.9,6.0,4.9,5.3,5.1,38000000,111336398,38.0,111.336398,2.9299052105263157
